"","ï..PWSID","Water.System.Name","Fee.Code","Population","Service.Connections","CES.3.0.Score","Median_12month_HH_Income","Median_rent_pct_Income","tag","logService.Connections","Median_12month_HH_Income2","fee.code"
"1949","CA1500466","A.F.P. MUTUAL WATER COMPANY","SC",689,211,36.4," $61,745.00 ",24.7,"Bin A",2.32428245529769,61745,4
"1950","CA1500489","BRITE LAKE MUTUAL WATER COMPANY","SC",89,27,36.4," $61,745.00 ",24.7,"Bin A",1.43136376415899,61745,4
"1951","CA1500516","TUT BROTHERS FARM #96","SC",30,13,36.4," $61,745.00 ",24.7,"Bin A",1.11394335230684,61745,4
"1952","CA1200729","ORLEANS C.S.D.","SC",633,167,15.18," $41,938.00 ",24.7,"Bin A",2.22271647114758,41938,4
"1953","CA1200566","ORLEANS MUTUAL WATER CO.","DAVCS",85,38,15.18," $41,938.00 ",24.7,"Bin A",1.57978359661681,41938,3
"1954","CA2010011","MADERA CO SA1-INDIAN LAKES","SC",1562,473,14.11," $62,313.00 ",24.7,"Bin A",2.67486114073781,62313,4
"1955","CA2000832","SKP PARK OF THE SIERRAS INC","DAVCS",450,256,14.11," $62,313.00 ",24.7,"Bin A",2.40823996531185,62313,3
"1956","CA2000775","OAK CREEK MOBILE HOME PARK","SC",370,198,14.11," $62,313.00 ",24.7,"Bin A",2.29666519026153,62313,4
"1957","CA2000690","MD 73 QUARTZ MOUNTAIN","SC",375,126,14.11," $62,313.00 ",24.7,"Bin A",2.10037054511756,62313,4
"1958","CA2000757","MD 63 MEADOW SPRINGS RANCH","SC",300,82,14.11," $62,313.00 ",24.7,"Bin A",1.91381385238372,62313,4
"1959","CA2000865","MD 58 SIERRA HIGHLANDS","SC",75,25,14.11," $62,313.00 ",24.7,"Bin A",1.39794000867204,62313,4
"1960","CA2010013","CAL AM - COARSEGOLD","DAVCS",83,25,14.11," $62,313.00 ",24.7,"Bin A",1.39794000867204,62313,3
"1961","CA2000573","THE VILLAGE","SC",40,21,14.11," $62,313.00 ",24.7,"Bin A",1.32221929473392,62313,4
"1962","CA1510025","STALLION SPRINGS CSD","C1",4369,1349,36.25," $61,926.54 ",24.68,"Bin B",3.1300119496719,61926.54,1
"1963","CA0310004","PLYMOUTH, CITY OF","SC",1060,520,21.61," $65,814.37 ",24.67,"Bin A",2.7160033436348,65814.37,4
"1964","CA1910218","LA HABRA HEIGHTS CWD","C1",5459,1998,14.82," $115,651.90 ",24.63,"Bin B",3.30059548388996,115651.9,1
"1965","CA3600185","OAK GLEN DOMESTIC WATER","SC",175,44,11.91," $111,258.91 ",24.61,"Bin A",1.64345267648619,111258.91,4
"1966","CA3610017","HAVASU WC","SC",361,224,35.26," $30,368.00 ",24.6,"Bin A",2.35024801833416,30368,4
"1967","CA3600383","MWD OF SO CAL GENE PLANT","SC",107,61,35.26," $30,368.00 ",24.6,"Bin A",1.78532983501077,30368,4
"1968","CA3600372","PALMS RIVER RESORT","SC",127,40,35.26," $30,368.00 ",24.6,"Bin A",1.60205999132796,30368,4
"1969","CA0310006","RIVER PINES PUD","DAVCS",510,216,19.82," $60,125.00 ",24.6,"Bin A",2.33445375115093,60125,3
"1970","CA0300016","VOLCANO COMMUNITY SERVICE DIST","SC",160,72,19.82," $60,125.00 ",24.6,"Bin A",1.85733249643127,60125,4
"1971","CA0300019","FIDDLETOWN COMMUNITY SERVICE","SC",100,65,19.82," $60,125.00 ",24.6,"Bin A",1.81291335664286,60125,4
"1972","CA0300010","DRYTOWN COUNTY WATER DISTRICT","SC",136,62,19.82," $60,125.00 ",24.6,"Bin A",1.79239168949825,60125,4
"1973","CA0310019","AWA LA MEL HEIGHTS #3","SC",188,55,19.82," $60,125.00 ",24.6,"Bin A",1.74036268949424,60125,4
"1974","CA4900585","BENNETT RIDGE MUTUAL WATER COMPANY","SC",446,135,2.87," $138,312.13 ",24.59,"Bin A",2.13033376849501,138312.13,4
"1975","CA1500296","FULLER ACRES MUTUAL WATER COMPANY","SC",545,165,59.63," $37,458.05 ",24.56,"Bin A",2.21748394421391,37458.05,4
"1976","CA1500493","EL ADOBE POA, INC.","SC",200,80,59.6," $37,432.00 ",24.5,"Bin A",1.90308998699194,37432,4
"1977","CA1500289","ATHAL MUTUAL WATER SYSTEM","SC",150,55,59.6," $37,432.00 ",24.5,"Bin A",1.74036268949424,37432,4
"1978","CA1502465","PANAMA ROAD PROPERTY OWNERS ASSOC","SC",45,16,59.6," $37,432.00 ",24.5,"Bin A",1.20411998265592,37432,4
"1979","CA0410003","DURHAM IRRIGATION DISTRICT","SC",1561,477,17.67," $86,838.00 ",24.5,"Bin A",2.67851837904011,86838,4
"1980","CA4900603","RIEBLI MUTUAL WATER COMPANY","SC",150,47,9.82," $129,063.00 ",24.5,"Bin A",1.67209785793572,129063,4
"1981","CA4900547","END-O-VALLEY MUTUAL WATER COMPANY","SC",129,39,9.82," $129,063.00 ",24.5,"Bin A",1.5910646070265,129063,4
"1982","CA1800523","PINEVIEW MOBILE HOME PARK","SC",113,52,9.43," $62,768.00 ",24.5,"Bin A",1.7160033436348,62768,4
"1983","CA4900660","YULUPA MUTUAL WATER COMPANY","SC",200,59,2.86," $138,625.00 ",24.5,"Bin A",1.77085201164214,138625,4
"1984","CA3010100","CITY OF LA PALMA","C1",15948,4269,22.97," $132,345.87 ",24.47,"Bin C",3.63032615480395,132345.87,1
"1985","CA3301937","MESQUITE MUTUAL WATER CO.","SC",42,16,12.24," $67,645.00 ",24.4,"Bin A",1.20411998265592,67645,4
"1986","CA0900102","GOLD BEACH PARK","SC",100,40,7.49," $73,702.00 ",24.4,"Bin A",1.60205999132796,73702,4
"1987","CA4110012","CUESTA LA HONDA GUILD INC","SC",832,297,19.82," $121,126.00 ",24.3,"Bin A",2.47275644931721,121126,4
"1988","CA4100582","COUNTY SERVICE AREA 11","DAVCS",450,101,19.82," $121,126.00 ",24.3,"Bin A",2.00432137378264,121126,3
"1989","CA4100503","BUTANO CANYON MUTUAL","SC",150,94,19.82," $121,126.00 ",24.3,"Bin A",1.9731278535997,121126,4
"1990","CA4100509","COUNTY SERVICE AREA 7","SC",300,68,19.82," $121,126.00 ",24.3,"Bin A",1.83250891270624,121126,4
"1991","CA4100538","CAMP JONES GULCH","SC",357,65,19.82," $121,126.00 ",24.3,"Bin A",1.81291335664286,121126,4
"1992","CA4100555","PORTOLA IMPROVEMENT ASSOCIATION","SC",100,35,19.82," $121,126.00 ",24.3,"Bin A",1.54406804435028,121126,4
"1993","CA4100512","LOMA MAR MUTUAL","SC",65,34,19.82," $121,126.00 ",24.3,"Bin A",1.53147891704226,121126,4
"1994","CA4100539","KINGS MOUNTAIN PARK MUTUAL","SC",66,23,19.82," $121,126.00 ",24.3,"Bin A",1.36172783601759,121126,4
"1995","CA4100529","CAMP LOMA MAR","SC",176,21,19.82," $121,126.00 ",24.3,"Bin A",1.32221929473392,121126,4
"1996","CA4100510","REDWOOD TERRACE MUTUAL","SC",43,16,19.82," $121,126.00 ",24.3,"Bin A",1.20411998265592,121126,4
"1997","CA4100522","REDWOOD GLEN CAMP & CONFERENCE CTR","SC",169,13,19.82," $121,126.00 ",24.3,"Bin A",1.11394335230684,121126,4
"1998","CA4100583","BIANCHI FLOWERS INC","SC",65,11,19.82," $121,126.00 ",24.3,"Bin A",1.04139268515823,121126,4
"1999","CA4100540","OKU INC","SC",35,10,19.82," $121,126.00 ",24.3,"Bin A",1,121126,4
"2000","CA4100551","MARCHI CENTRAL FARM","SC",50,9,19.82," $121,126.00 ",24.3,"Bin A",0.954242509439325,121126,4
"2001","CA5710005","CITY OF WINTERS","C1",7417,2096,18.64," $83,044.00 ",24.3,"Bin B",3.32139127831169,83044,1
"2002","CA5700615","YOLO CO HOUSING AUTHORITY-EL RIO VILLA","SC",432,113,18.64," $83,044.00 ",24.3,"Bin A",2.05307844348342,83044,4
"2003","CA1805007","HERLONG PUBLIC UTILITY DISTRICT","DAVCS",2114,297,12.02," $51,051.00 ",24.3,"Bin A",2.47275644931721,51051,3
"2004","CA4310018","CITY OF CUPERTINO","C1",16530,4486,11.63," $173,373.05 ",24.28,"Bin C",3.65185926924695,173373.05,1
"2005","CA5610081","CAL AMERICAN WC - LAS POSAS ESTATES","SC",2049,621,20.37," $121,656.16 ",24.22,"Bin A",2.79309160017658,121656.16,4
"2006","CA1300616","PALO VERDE COUNTY WATER DIST.","SC",410,134,32.58," $44,107.00 ",24.2,"Bin A",2.12710479836481,44107,4
"2007","CA3301577","CSA 62","SC",700,112,32.58," $44,107.00 ",24.2,"Bin A",2.04921802267018,44107,4
"2008","CA3610118","APPLE VALLEY RANCHOS WATER CO - YERMO","DAVCS",1033,313,31.61," $67,133.00 ",24.2,"Bin A",2.49554433754645,67133,3
"2009","CA3601036","CALICO LAKE HOMEOWNERS","SC",150,78,31.61," $67,133.00 ",24.2,"Bin A",1.89209460269048,67133,4
"2010","CA3600386","FOOTHILL ESTATES MHP","SC",135,49,31.61," $67,133.00 ",24.2,"Bin A",1.69019608002851,67133,4
"2011","CA3310801","BAUTISTA CC NO. 36","SC",144,1,22.83," $63,839.00 ",24.2,"Bin A",0,63839,4
"2012","CA3900755","SHADY REST TRAILER COURT","SC",120,53,19.91," $47,500.00 ",24.1,"Bin A",1.72427586960079,47500,4
"2013","CA3900649","GLENWOOD MOBILE HOME PARK","SC",100,50,19.91," $47,500.00 ",24.1,"Bin A",1.69897000433602,47500,4
"2014","CA3900983","CHERRY LANE TRAILER PARK","SC",100,43,19.91," $47,500.00 ",24.1,"Bin A",1.63346845557959,47500,4
"2015","CA4500012","CASCADE RACQUET CLUB MUTUAL WATER","SC",89,27,8.25," $75,938.00 ",24.1,"Bin A",1.43136376415899,75938,4
"2016","CA3610125","SBNDO COUNTY SERVICE AREA 70J","C1",11944,3300,26.95," $81,145.65 ",24.09,"Bin B",3.51851393987789,81145.65,1
"2017","CA5610058","CRESTVIEW MUTUAL WATER CO","SC",2040,620,21.1," $123,614.36 ",24.06,"Bin A",2.79239168949825,123614.36,4
"2018","CA1210015","WILLOW CREEK C.S.D.","DAVCS",1710,915,13.88," $41,132.44 ",24.06,"Bin A",2.96142109406645,41132.44,3
"2019","CA1510027","DESERT LAKE COMM SERV DIST","DAVCS",1036,251,25.77," $48,010.31 ",24,"Bin A",2.39967372148104,48010.31,3
"2020","CA3900907","BEL AIR MOBILE ESTATE","SC",150,116,42.82," $53,500.00 ",24,"Bin A",2.06445798922692,53500,4
"2021","CA3900568","CARIBOU MOBILE PARK PWS","SC",180,72,42.82," $53,500.00 ",24,"Bin A",1.85733249643127,53500,4
"2022","CA3900607","COUNTRY SQUIRE MOBILE ESTATES & WATER SY","SC",64,47,42.82," $53,500.00 ",24,"Bin A",1.67209785793572,53500,4
"2023","CA3901113","WALNUT ACRES","SC",100,30,42.82," $53,500.00 ",24,"Bin A",1.47712125471966,53500,4
"2024","CA1510002","BORON CSD","DAVCS",2253,613,25.76," $48,011.00 ",24,"Bin A",2.78746047451842,48011,3
"2025","CA4010832","ATASCADERO STATE HOSPITAL","SC",4128,875,NA," $42,986.00 ",24,"Bin A",2.94200805302231,42986,4
"2026","CA2410011","LE GRAND COMM SERVICES DIST","SC",1700,471,40.24," $50,017.23 ",23.97,"Bin A",2.6730209071289,50017.23,4
"2027","CA3900927","SPRING CREEK ESTATES PWS","SC",90,36,29.12," $77,005.60 ",23.92,"Bin A",1.55630250076729,77005.6,4
"2028","CA2710016","LITTLE BEAR WATER COMPANY","SC",2327,705,19.29," $65,536.00 ",23.9,"Bin A",2.8481891169914,65536,4
"2029","CA2700992","MILLER'S LODGE WS","SC",25,51,19.29," $65,536.00 ",23.9,"Bin A",1.70757017609794,65536,4
"2030","CA2701742","CALIFORNIA ORCHARD WS","SC",150,50,19.29," $65,536.00 ",23.9,"Bin A",1.69897000433602,65536,4
"2031","CA1000023","FCSA #14/BELMONT MANOR","SC",115,41,17.27," $87,455.00 ",23.9,"Bin A",1.61278385671974,87455,4
"2032","CA1000004","BELMONT WATER CORPORATION","SC",264,40,17.27," $87,455.00 ",23.9,"Bin A",1.60205999132796,87455,4
"2033","CA3210006","LAKE ALMANOR COUNTRY CLUB MWC","C1",6000,1682,16.62," $68,688.00 ",23.9,"Bin B",3.22582599146189,68688,1
"2034","CA3210007","WEST ALMANOR M.W.C.","SC",500,500,16.62," $68,688.00 ",23.9,"Bin A",2.69897000433602,68688,4
"2035","CA3200150","HAMILTON BRANCH MWC","SC",250,85,16.62," $68,688.00 ",23.9,"Bin A",1.92941892571429,68688,4
"2036","CA3205001","WALKER RANCH CSD","SC",50,15,16.62," $68,688.00 ",23.9,"Bin A",1.17609125905568,68688,4
"2037","CA3103836","HIDDEN VALLEY COMMUNITY ASSOCIATION","SC",499,164,5.02," $128,490.54 ",23.84,"Bin A",2.2148438480477,128490.54,4
"2038","CA3310076","WESTERN MWD (ID A - RAINBOW)","SC",100,40,21.83," $81,940.35 ",23.8,"Bin A",1.60205999132796,81940.35,4
"2039","CA3301528","OAK HAVEN ASSOCIATION","SC",92,40,21.84," $81,939.00 ",23.8,"Bin A",1.60205999132796,81939,4
"2040","CA4310019","CITY OF SAN JOSE - NSJ/ALVISO","C1",15300,2353,24.68," $134,071.10 ",23.77,"Bin B",3.37162192717602,134071.1,1
"2041","CA3610117","DEVORE WC","SC",1633,495,26.77," $107,069.03 ",23.72,"Bin A",2.69460519893357,107069.03,4
"2042","CA0410001","CITY OF BIGGS","SC",1805,715,27.26," $60,701.00 ",23.7,"Bin A",2.85430604180108,60701,4
"2043","CA5710007","ESPARTO C.S.D.","SC",3108,1001,14.14," $63,875.00 ",23.7,"Bin A",3.00043407747932,63875,4
"2044","CA5700571","MADISON SERVICE DIST","SC",876,150,14.14," $63,875.00 ",23.7,"Bin A",2.17609125905568,63875,4
"2045","CA3410032","FOLSOM STATE PRISON","C1",5422,2790,0.08," $50,407.54 ",23.69,"Bin B",3.4456042032736,50407.54,1
"2046","CA3700918","RANCHO SANTA TERESA MW CO.","SC",95,37,11.61," $93,947.00 ",23.6,"Bin A",1.56820172406699,93947,4
"2047","CA4300999","UVAS PINES RV PARK","SC",86,43,8.94," $156,550.00 ",23.6,"Bin A",1.63346845557959,156550,4
"2048","CA4300979","QUAIL CREEK ESTATES MUTUAL WATER COMPANY","SC",55,39,8.94," $156,550.00 ",23.6,"Bin A",1.5910646070265,156550,4
"2049","CA4300560","GREEN MOUNTAIN WATER COMPANY","SC",80,38,8.94," $156,550.00 ",23.6,"Bin A",1.57978359661681,156550,4
"2050","CA4300573","GREEN ACRES MUTUAL WATER","SC",53,19,8.94," $156,550.00 ",23.6,"Bin A",1.27875360095283,156550,4
"2051","CA4301013","ROCKWOOD ESTATES MUTUAL WATER COMPANY","SC",30,14,8.94," $156,550.00 ",23.6,"Bin A",1.14612803567824,156550,4
"2052","CA3410030","FOLSOM, CITY OF - ASHLAND","C1",3538,1072,8.86," $92,731.60 ",23.58,"Bin B",3.03019478535675,92731.6,1
"2053","CA3810700","PRESIDIO OF SAN FRANCISCO","C1",3500,1191,3.45," $181,937.33 ",23.58,"Bin B",3.07591176148278,181937.33,1
"2054","CA3103835","LAKEVIEW HILLS COMMUNITY ASSOC","SC",499,150,5.01," $128,600.68 ",23.54,"Bin A",2.17609125905568,128600.68,4
"2055","CA1010049","BIOLA COMMUNITY SERVICES DIST","SC",1623,300,36.06," $50,833.00 ",23.5,"Bin A",2.47712125471966,50833,4
"2056","CA4810011","SID - ELMIRA","SC",314,87,21.41," $107,921.86 ",23.42,"Bin A",1.93951925261862,107921.86,4
"2057","CA4510004","SHASTA CSA - JONES VALLEY, #6","DAVCS",1119,459,8.7," $66,310.33 ",23.39,"Bin A",2.66181268553726,66310.33,3
"2058","CA4200721","NAPLES","SC",67,23,14.85," $104,732.00 ",23.3,"Bin A",1.36172783601759,104732,4
"2059","CA2010801","VALLEY STATE PRISON","SC",3501,667,50.88," $42,292.00 ",23.2,"Bin A",2.82412583391655,42292,4
"2060","CA2010800","CENTRAL CA WOMENS FACILITY","SC",2817,656,50.88," $42,292.00 ",23.2,"Bin A",2.81690383937566,42292,4
"2061","CA2000554","MD 33 FAIRMEAD","SC",568,164,50.88," $42,292.00 ",23.2,"Bin A",2.2148438480477,42292,4
"2062","CA0610001","ARBUCKLE PUBLIC UTILITY DISTRICT","DAVCS",2778,1002,27.47," $64,885.00 ",23.1,"Bin A",3.00086772153123,64885,3
"2063","CA0600008","COLUSA CO. WWD #1 - GRIMES","SC",381,123,27.47," $64,885.00 ",23.1,"Bin A",2.0899051114394,64885,4
"2064","CA0605011","DEL ORO WC - ARBUCKLE DISTRICT","SC",185,56,27.47," $64,885.00 ",23.1,"Bin A",1.7481880270062,64885,4
"2065","CA4900562","DIAMOND A MUTUAL WATER COMPANY","SC",420,192,12.24," $76,667.00 ",23.1,"Bin A",2.28330122870355,76667,4
"2066","CA4900973","GEORGE RANCH MUTUAL WATER COMPANY","SC",75,54,12.24," $76,667.00 ",23.1,"Bin A",1.73239375982297,76667,4
"2067","CA4900901","SOBRE VISTA WATER COMPANY","SC",80,26,12.24," $76,667.00 ",23.1,"Bin A",1.41497334797082,76667,4
"2068","CA4110016","TOWN OF HILLSBOROUGH","C1",10910,4293,7.23," $192,664.93 ",23.06,"Bin C",3.63276088847944,192664.93,1
"2069","CA2701918","LOMAS DEL SOL MWS","SC",93,31,18.77," $112,561.68 ",23.04,"Bin A",1.49136169383427,112561.68,4
"2070","CA5510851","CDCR - SIERRA CONSERVATION CENTER","SC",3885,578,22.43," $65,357.00 ",23,"Bin A",2.76192783842053,65357,4
"2071","CA5500048","DON PEDRO REC AG:FLEM.MEADOWS","SC",1041,18,22.43," $65,357.00 ",23,"Bin A",1.25527250510331,65357,4
"2072","CA5510852","CAL FIRE BASELINE CONSERVATION CAMP","SC",150,12,22.43," $65,357.00 ",23,"Bin A",1.07918124604762,65357,4
"2073","CA0800552","NORTHCREST TRAILER CITY","SC",250,89,13.69," $57,019.00 ",23,"Bin A",1.94939000664491,57019,4
"2074","CA0800800","PINE GROVE TRAILER PARK","SC",100,51,13.69," $57,019.00 ",23,"Bin A",1.70757017609794,57019,4
"2075","CA1500374","CWS-GRAND OAKS WATER SYSTEM","SC",149,44,13.92," $84,656.52 ",22.98,"Bin A",1.64345267648619,84656.52,4
"2076","CA2702554","HIDDEN CANYON RANCH MWC","SC",102,26,26.2," $77,182.42 ",22.97,"Bin A",1.41497334797082,77182.42,4
"2077","CA1502670","FAIRVIEW WATER COMPANY, LLC","SC",240,72,24.6," $75,638.91 ",22.96,"Bin A",1.85733249643127,75638.91,4
"2078","CA1900942","ALPINE SPRINGS MOBILE HOME PARK","SC",175,52,15.85," $59,837.00 ",22.9,"Bin A",1.7160033436348,59837,4
"2079","CA1910103","PALM RANCH IRRIGATION DIST.","C1",5570,1686,12.73," $89,059.87 ",22.87,"Bin B",3.22685757028872,89059.87,1
"2080","CA5100107","SUTTER CO. WWD#1 (ROBBINS)","DAVCS",350,93,34.46," $50,761.00 ",22.8,"Bin A",1.96848294855394,50761,3
"2081","CA2700511","NORMCO WC","SC",928,272,26.44," $77,080.00 ",22.8,"Bin A",2.4345689040342,77080,4
"2082","CA2702007","VIERRA ESTATES WS","SC",164,48,26.44," $77,080.00 ",22.8,"Bin A",1.68124123737559,77080,4
"2083","CA2700687","PESANTE RD WS #02","SC",120,40,26.44," $77,080.00 ",22.8,"Bin A",1.60205999132796,77080,4
"2084","CA2702439","WOODLAND HEIGHTS MWC","SC",57,37,26.44," $77,080.00 ",22.8,"Bin A",1.56820172406699,77080,4
"2085","CA2700792","SUMMERHILL MHP WS","SC",95,34,26.44," $77,080.00 ",22.8,"Bin A",1.53147891704226,77080,4
"2086","CA2700509","OAK MANOR WS","SC",71,33,26.44," $77,080.00 ",22.8,"Bin A",1.51851393987789,77080,4
"2087","CA2702004","CAL AM WATER COMPANY - RALPH LANE","SC",74,28,26.44," $77,080.00 ",22.8,"Bin A",1.44715803134222,77080,4
"2088","CA2701789","HOLLY HILLS MWC","SC",108,27,26.44," $77,080.00 ",22.8,"Bin A",1.43136376415899,77080,4
"2089","CA2700669","ORCHARD LN WS #02","SC",32,16,26.44," $77,080.00 ",22.8,"Bin A",1.20411998265592,77080,4
"2090","CA2702110","DELANY WC","SC",60,19,19.09," $118,746.95 ",22.78,"Bin A",1.27875360095283,118746.95,4
"2091","CA2700691","PESANTE RD WS #06","SC",48,16,26.26," $76,940.00 ",22.78,"Bin A",1.20411998265592,76940,4
"2092","CA2610003","BRIDGEPORT PUD","DAVCS",851,258,13.8," $54,559.00 ",22.7,"Bin A",2.41161970596323,54559,3
"2093","CA2610005","LEE VINING PUBLIC UTILITY","SC",672,222,13.8," $54,559.00 ",22.7,"Bin A",2.34635297445064,54559,4
"2094","CA2610701","USMC - HOUSING COLEVILLE","SC",325,116,13.8," $54,559.00 ",22.7,"Bin A",2.06445798922692,54559,4
"2095","CA2600532","LUNDY MUTUAL WATER COMPANY","SC",70,32,13.8," $54,559.00 ",22.7,"Bin A",1.50514997831991,54559,4
"2096","CA2600622","SIERRA EAST HOA","SC",84,30,13.8," $54,559.00 ",22.7,"Bin A",1.47712125471966,54559,4
"2097","CA2610700","USMC/MTN WARFARE TRNG CTR - BRIDGEPORT","SC",1200,30,13.8," $54,559.00 ",22.7,"Bin A",1.47712125471966,54559,4
"2098","CA3100023","AUBURN MOBILE HOME VILLAGE","SC",59,23,8.68," $78,681.00 ",22.7,"Bin A",1.36172783601759,78681,4
"2099","CA1410007","HIGHLAND MOBILE HOME PARK","SC",1400,500,13.59," $52,426.73 ",22.69,"Bin A",2.69897000433602,52426.73,4
"2100","CA3100011","AUBURN VALLEY COMMUNITY SERVICE DIS","SC",290,119,3.06," $102,733.00 ",22.6,"Bin A",2.07554696139253,102733,4
"2101","CA1510038","BEAR VALLEY CSD","C1",8240,2986,21.51," $79,279.00 ",22.5,"Bin B",3.47508980338901,79279,1
"2102","CA1503329","HART CREEK ESTATES MUTUAL WATER CO.","SC",148,73,21.51," $79,279.00 ",22.5,"Bin A",1.86332286012046,79279,4
"2103","CA1500556","HART FLAT BEAR MUTUAL WATER","SC",56,28,21.51," $79,279.00 ",22.5,"Bin A",1.44715803134222,79279,4
"2104","CA1500535","MANON MANOR MUTUAL WATER COMPANY","SC",200,55,17.19," $103,259.00 ",22.5,"Bin A",1.74036268949424,103259,4
"2105","CA1500546","HARVEST MOON MUTUAL WATER CO","SC",138,49,17.19," $103,259.00 ",22.5,"Bin A",1.69019608002851,103259,4
"2106","CA1500507","ST. CLAIR RANCHOS MUTUAL WATER CO.","SC",105,32,17.19," $103,259.00 ",22.5,"Bin A",1.50514997831991,103259,4
"2107","CA1500584","GOOSELAKE WATER COMPANY","SC",90,32,17.19," $103,259.00 ",22.5,"Bin A",1.50514997831991,103259,4
"2108","CA1502600","WEGIS MUTUAL WATER COMPANY","SC",51,23,17.19," $103,259.00 ",22.5,"Bin A",1.36172783601759,103259,4
"2109","CA1500543","AGAPE MUTUAL WATER SYSTEM","SC",60,16,17.19," $103,259.00 ",22.5,"Bin A",1.20411998265592,103259,4
"2110","CA1500560","KRANENBURG WATER SYSTEM","SC",42,15,17.19," $103,259.00 ",22.5,"Bin A",1.17609125905568,103259,4
"2111","CA1502629","HEATH BRIMHALL P.O.A.","SC",31,14,17.19," $103,259.00 ",22.5,"Bin A",1.14612803567824,103259,4
"2112","CA1503669","NORTH KRANENBURG WS","SC",33,10,17.19," $103,259.00 ",22.5,"Bin A",1,103259,4
"2113","CA4300575","TWIN VALLEY INC","SC",317,96,18.3," $132,606.59 ",22.44,"Bin A",1.98227123303957,132606.59,4
"2114","CA2410018","SANTA NELLA COUNTY WATER DISTRICT","SC",1308,654,55.12," $53,057.18 ",22.4,"Bin A",2.81557774832427,53057.18,4
"2115","CA2400209","SAN LUIS HILLS","SC",300,132,55.12," $53,058.00 ",22.4,"Bin A",2.12057393120585,53058,4
"2116","CA2400201","VOLTA COMMUNITY SD","DAVCS",200,44,55.12," $53,058.00 ",22.4,"Bin A",1.64345267648619,53058,3
"2117","CA3600155","RIVER RANCH MHP","SC",700,140,34.51," $64,107.00 ",22.4,"Bin A",2.14612803567824,64107,4
"2118","CA3600010","LIBERTY UTILITIES APPLE VALLEY","SC",170,49,34.51," $64,107.00 ",22.4,"Bin A",1.69019608002851,64107,4
"2119","CA2610004","JUNE LAKE PUD - DOWN CANYON","DAVCS",2810,380,11.57," $66,786.00 ",22.2,"Bin A",2.57978359661681,66786,3
"2120","CA2610002","JUNE LAKE PUD VILLAGE","DAVCS",2740,295,11.57," $66,786.00 ",22.2,"Bin A",2.46982201597816,66786,3
"2121","CA2600501","BIRCHIM COMMUNITY SERVICE DISTRICT","SC",150,74,11.57," $66,786.00 ",22.2,"Bin A",1.86923171973098,66786,4
"2122","CA2600714","WHEELER CREST CSD","SC",86,43,11.57," $66,786.00 ",22.2,"Bin A",1.63346845557959,66786,4
"2123","CA3610085","SAN ANTONIO WATER COMPANY","C1",3371,1210,11.99," $88,811.87 ",22.05,"Bin B",3.08278537031645,88811.87,1
"2124","CA5000237","NORTH OAKS MUTUAL WATER CO","SC",234,78,27.8," $89,991.48 ",22.04,"Bin A",1.89209460269048,89991.48,4
"2125","CA5700712","CAL AM - DUNNIGAN","SC",400,173,29.95," $49,065.56 ",21.9,"Bin A",2.2380461031288,49065.56,4
"2126","CA5710004","KNIGHTS LANDING SVC. DIST.","SC",1300,287,29.95," $49,063.00 ",21.9,"Bin A",2.45788189673399,49063,4
"2127","CA5700554","CAMPERS INN - RV & GOLF COURSE","SC",120,68,29.95," $49,063.00 ",21.9,"Bin A",1.83250891270624,49063,4
"2128","CA5000060","CASA DE AMIGOS MOBILE HOME PARK","SC",220,73,27.65," $90,500.00 ",21.9,"Bin A",1.86332286012046,90500,4
"2129","CA5000008","KNIGHTS FERRY COMM. SVC. DIST.","SC",168,67,27.65," $90,500.00 ",21.9,"Bin A",1.82607480270083,90500,4
"2130","CA5000071","TWIN CYPRESS MOBILE HOME PARK","SC",112,45,27.65," $90,500.00 ",21.9,"Bin A",1.65321251377534,90500,4
"2131","CA5000082","4N MOBILEHOME PARK","SC",65,31,27.65," $90,500.00 ",21.9,"Bin A",1.49136169383427,90500,4
"2132","CA2700629","MANZANITA HILLS WA","SC",75,31,17.69," $122,046.18 ",21.85,"Bin A",1.49136169383427,122046.18,4
"2133","CA1000345","PANOCHE WATER DISTRICT","SC",146,46,44.36," $44,754.60 ",21.83,"Bin A",1.66275783168157,44754.6,4
"2134","CA3910019","LINDEN COUNTY WATER DISTRICT","SC",1784,613,22.26," $83,667.00 ",21.8,"Bin A",2.78746047451842,83667,4
"2135","CA3900505","FARMINGTON WATER COMPANY","SC",270,82,22.26," $83,667.00 ",21.8,"Bin A",1.91381385238372,83667,4
"2136","CA1910035","KINNELOA IRRIGATION DIST.","SC",1937,587,8.37," $142,775.95 ",21.52,"Bin A",2.76863810124761,142775.95,4
"2137","CA4300525","MELODY WOODS WATER COMPANY","SC",168,51,5.21," $154,080.32 ",21.52,"Bin A",1.70757017609794,154080.32,4
"2138","CA4500022","DEL ORO WATER CO. - HAT CREEK DISTRICT","DAVCS",205,63,19.77," $47,780.78 ",21.51,"Bin A",1.79934054945358,47780.78,3
